Date,Open,High,Low,Close,Adj Close,Volume
05/18/2020,78.29250336,79.125,77.58000183,78.73999786,77.30706024,135178400
05/19/2020,78.75749969,79.62999725,78.25250244,78.28500366,76.86035156,101729600
05/20/2020,79.16999817,79.87999725,79.12999725,79.80750275,78.35513306,111504800
05/21/2020,79.66500092,80.22250366,78.96749878,79.21250153,77.77095795,102688800
05/22/2020,78.94249725,79.80750275,78.83750153,79.72250366,78.271698,81803200
05/26/2020,80.875,81.05999756,79.125,79.18250275,77.74151611,125522000
05/27/2020,79.03500366,79.67749786,78.27249908,79.52749634,78.08022308,112945200
05/28/2020,79.19249725,80.86000061,78.90750122,79.5625,78.11458588,133560800
05/29/2020,79.8125,80.28749847,79.11750031,79.48500061,78.03849792,153532400
06/01/2020,79.4375,80.58750153,79.30249786,80.46250153,78.99822235,80791200
06/02/2020,80.1875,80.86000061,79.73249817,80.83499908,79.36393738,87642800
06/03/2020,81.16500092,81.55000305,80.57499695,81.27999878,79.80083466,104491200
06/04/2020,81.09750366,81.40499878,80.19499969,80.58000183,79.1135788,87560400
06/05/2020,80.83750153,82.9375,80.80750275,82.875,81.36680603,137250400
06/08/2020,82.5625,83.40000153,81.83000183,83.36499786,81.84789276,95654400
06/09/2020,83.03500366,86.40249634,83.00250244,85.99749756,84.43249512,147712400
06/10/2020,86.97499847,88.69249725,86.52249908,88.20999908,86.6047287,166651600
06/11/2020,87.32749939,87.76499939,83.87000275,83.97499847,82.4467926,201662400
06/12/2020,86.18000031,86.94999695,83.55500031,84.69999695,83.15860748,200146000
06/15/2020,83.3125,86.41999817,83.14499664,85.74749756,84.18703461,138808800
06/16/2020,87.86499786,88.30000305,86.18000031,88.01999664,86.41819,165428800
06/17/2020,88.78749847,88.84999847,87.77249908,87.89749908,86.2979126,114406400
06/18/2020,87.85250092,88.36250305,87.30500031,87.93250275,86.33228302,96820400
06/19/2020,88.66000366,89.13999939,86.28749847,87.43000031,85.83893585,264476000
06/22/2020,87.83499908,89.86499786,87.78749847,89.71749878,88.08479309,135445200
06/23/2020,91,93.09500122,90.56749725,91.63249969,89.96495819,212155600
06/24/2020,91.25,92.19750214,89.62999725,90.01499939,88.37689209,192623200
06/25/2020,90.17500305,91.25,89.39250183,91.20999908,89.55014801,137522400
06/26/2020,91.10250092,91.33000183,88.25499725,88.40750122,86.79862213,205256800
06/29/2020,88.3125,90.54250336,87.81999969,90.44499969,88.79907227,130646000
06/30/2020,90.01999664,91.49500275,90,91.19999695,89.54031372,140223200
07/01/2020,91.27999878,91.83999634,90.97750092,91.02749634,89.37095642,110737200
07/02/2020,91.96250153,92.61750031,90.91000366,91.02749634,89.37095642,114041600
07/06/2020,92.5,93.94499969,92.46749878,93.46250153,91.76165009,118655600
07/07/2020,93.85250092,94.65499878,93.05750275,93.17250061,91.47692108,112424400
07/08/2020,94.18000031,95.375,94.08999634,95.34249878,93.6074295,117092000
07/09/2020,96.26249695,96.31749725,94.67250061,95.75250244,94.00995636,125642800
07/10/2020,95.33499908,95.98000336,94.70500183,95.91999817,94.17441559,90257200
07/13/2020,97.26499939,99.95500183,95.25749969,95.47750092,93.73995972,191649200
07/14/2020,94.83999634,97.25499725,93.87750244,97.05750275,95.29120636,170989200
07/15/2020,98.98999786,99.24749756,96.48999786,97.72499847,95.94656372,153198000
07/16/2020,96.5625,97.40499878,95.90499878,96.52249908,94.76596069,110577600
07/17/2020,96.98750305,97.14749908,95.83999634,96.32749939,94.57450104,92186800
07/20/2020,96.41750336,98.5,96.0625,98.35749817,96.56756592,90318000
07/21/2020,99.17250061,99.25,96.74250031,97,95.23477173,103433200
07/22/2020,96.69249725,97.97499847,96.60250092,97.27249908,95.50231171,89001600
07/23/2020,96.99749756,97.07749939,92.01000214,92.84500122,91.15538788,197004400
07/24/2020,90.98750305,92.97000122,89.14499664,92.61499786,90.9295578,185438800
07/27/2020,93.70999908,94.90499878,93.48000336,94.80999756,93.08461761,121214000
07/28/2020,94.36750031,94.55000305,93.24749756,93.25250244,91.55547333,103625600
07/29/2020,93.75,95.23000336,93.71250153,95.04000092,93.31043243,90329200
07/30/2020,94.1875,96.29750061,93.76750183,96.19000244,94.43951416,158130000
07/31/2020,102.8850021,106.4150009,100.8249969,106.2600021,104.3262482,374336800
08/03/2020,108.1999969,111.6374969,107.8925018,108.9375,106.9550171,308151200
08/04/2020,109.1324997,110.7900009,108.3874969,109.6650009,107.669281,173071600
08/05/2020,109.3775024,110.3925018,108.8974991,110.0625,108.0595551,121776800
08/06/2020,110.4049988,114.4124985,109.7975006,113.9024963,111.8296585,202428800
08/07/2020,113.2050018,113.6750031,110.2925034,111.1125031,109.2871475,198045600
08/10/2020,112.5999985,113.7750015,110,112.7275009,110.8756104,212403600
08/11/2020,111.9700012,112.4824982,109.1074982,109.375,107.5781784,187902400
08/12/2020,110.4974976,113.2750015,110.2975006,113.0100021,111.1534653,165598000
08/13/2020,114.4300003,116.0425034,113.9274979,115.0100021,113.1206055,210082000
08/14/2020,114.8300018,115,113.0449982,114.9075012,113.019783,165565200
08/17/2020,116.0625,116.0875015,113.9625015,114.6074982,112.7247238,119561600
08/18/2020,114.3525009,116,114.0074997,115.5625,113.664032,105633600
08/19/2020,115.9824982,117.1624985,115.6100006,115.7074966,113.8066406,145538000
08/20/2020,115.75,118.3925018,115.7324982,118.2750015,116.3319626,126907200
08/21/2020,119.2624969,124.8675003,119.25,124.3700027,122.3268356,338054800
08/24/2020,128.6974945,128.7850037,123.9375,125.8574982,123.7899017,345937600
08/25/2020,124.6975021,125.1800003,123.0524979,124.8249969,122.7743454,211495600
08/26/2020,126.1800003,126.9925003,125.0824966,126.5224991,124.4439774,163022400
08/27/2020,127.1425018,127.4850006,123.8324966,125.0100021,122.9563217,155552400
08/28/2020,126.0124969,126.4424973,124.5774994,124.8075027,122.7571487,187630000
08/31/2020,127.5800018,131,126,129.0399933,126.9201202,225702700
09/01/2020,132.7599945,134.8000031,130.5299988,134.1799927,131.9756622,151948100
09/02/2020,137.5899963,137.9799957,127,131.3999939,129.241333,200119000
09/03/2020,126.9100037,128.8399963,120.5,120.8799973,118.894165,257599600
09/04/2020,120.0699997,123.6999969,110.8899994,120.9599991,118.9728622,332607200
09/08/2020,113.9499969,118.9899979,112.6800003,112.8199997,110.9665909,231366600
09/09/2020,117.2600021,119.1399994,115.2600021,117.3199997,115.3926697,176940500
09/10/2020,120.3600006,120.5,112.5,113.4899979,111.6255798,182274400
09/11/2020,114.5699997,115.2300034,110,112,110.1600494,180860300
09/14/2020,114.7200012,115.9300003,112.8000031,115.3600006,113.4648514,140150100
09/15/2020,118.3300018,118.8300018,113.6100006,115.5400009,113.6419067,184642000
09/16/2020,115.2300034,116,112.0400009,112.1299973,110.2879105,154679000
09/17/2020,109.7200012,112.1999969,108.7099991,110.3399963,108.5273361,178011000
09/18/2020,110.4000015,110.8799973,106.0899963,106.8399963,105.0848083,287104900
09/21/2020,104.5400009,110.1900024,103.0999985,110.0800018,108.2716064,195713800
09/22/2020,112.6800003,112.8600006,109.1600037,111.8099976,109.9731674,183055400
09/23/2020,111.6200027,112.1100006,106.7699966,107.1200027,105.3602219,150718700
09/24/2020,105.1699982,110.25,105,108.2200012,106.4421463,167743300
09/25/2020,108.4300003,112.4400024,107.6699982,112.2799988,110.4354477,149981400
09/28/2020,115.0100021,115.3199997,112.7799988,114.9599991,113.0714264,137672400
09/29/2020,114.5500031,115.3099976,113.5699997,114.0899963,112.2157211,99382200
09/30/2020,113.7900009,117.2600021,113.6200027,115.8099976,113.9074554,142675200
10/01/2020,117.6399994,117.7200012,115.8300018,116.7900009,114.8713608,116120400
10/02/2020,112.8899994,115.3700027,112.2200012,113.0199966,111.1632919,144712000
10/05/2020,113.9100037,116.6500015,113.5500031,116.5,114.5861206,106243800
10/06/2020,115.6999969,116.1200027,112.25,113.1600037,111.3009949,161498200
10/07/2020,114.6200027,115.5500031,114.1299973,115.0800018,113.1894531,96849000
10/08/2020,116.25,116.4000015,114.5899963,114.9700012,113.0812607,83477200
10/09/2020,115.2799988,117,114.9199982,116.9700012,115.0483932,100506900
10/12/2020,120.0599976,125.1800003,119.2799988,124.4000015,122.3563385,240226800
10/13/2020,125.2699966,125.3899994,119.6500015,121.0999985,119.1105576,262330500
10/14/2020,121,123.0299988,119.6200027,121.1900024,119.1990967,150712000
10/15/2020,118.7200012,121.1999969,118.1500015,120.7099991,118.7269669,112559200
10/16/2020,121.2799988,121.5500031,118.8099976,119.0199966,117.0647202,115393800
10/19/2020,119.9599991,120.4199982,115.6600037,115.9800034,114.0746765,120639300
10/20/2020,116.1999969,118.9800034,115.6299973,117.5100021,115.5795441,124423700
10/21/2020,116.6699982,118.7099991,116.4499969,116.8700027,114.950058,89946000
10/22/2020,117.4499969,118.0400009,114.5899963,115.75,113.848465,101988000
10/23/2020,116.3899994,116.5500031,114.2799988,115.0400009,113.1501236,82572600
10/26/2020,114.0100021,116.5500031,112.8799973,115.0500031,113.1599503,111850700
10/27/2020,115.4899979,117.2799988,114.5400009,116.5999985,114.6844711,92276800
10/28/2020,115.0500031,115.4300003,111.0999985,111.1999969,109.3731995,143937800
10/29/2020,112.3700027,116.9300003,112.1999969,115.3199997,113.4255066,146129200
10/30/2020,111.0599976,111.9899979,107.7200012,108.8600006,107.0716248,190272600
11/02/2020,109.1100006,110.6800003,107.3199997,108.7699966,106.9831085,122866900
11/03/2020,109.6600037,111.4899979,108.7300034,110.4400024,108.625679,107624400
11/04/2020,114.1399994,115.5899963,112.3499985,114.9499969,113.0615845,138235500
11/05/2020,117.9499969,119.6200027,116.8700027,119.0299988,117.0745621,126387100
11/06/2020,118.3199997,119.1999969,116.1299973,118.6900024,116.9415588,114457900
11/09/2020,120.5,121.9899979,116.0500031,116.3199997,114.6064606,154515300
11/10/2020,115.5500031,117.5899963,114.1299973,115.9700012,114.2616348,138023400
11/11/2020,117.1900024,119.6299973,116.4400024,119.4899979,117.7297668,112295000
11/12/2020,119.6200027,120.5299988,118.5699997,119.2099991,117.4538956,103162300
11/13/2020,119.4400024,119.6699982,117.8700027,119.2600021,117.5031586,81581900
11/16/2020,118.9199982,120.9899979,118.1500015,120.3000031,118.5278397,91183000
11/17/2020,119.5500031,120.6699982,118.9599991,119.3899994,117.6312408,74271000
11/18/2020,118.6100006,119.8199997,118,118.0299988,116.2912674,76322100
11/19/2020,117.5899963,119.0599976,116.8099976,118.6399994,116.8922958,74113000
11/20/2020,118.6399994,118.7699966,117.2900009,117.3399963,115.6114349,73604300
11/23/2020,117.1800003,117.6200027,113.75,113.8499985,112.1728516,127959300
11/24/2020,113.9100037,115.8499985,112.5899963,115.1699982,113.4733963,113874200
11/25/2020,115.5500031,116.75,115.1699982,116.0299988,114.320755,76499200
11/27/2020,116.5699997,117.4899979,116.2200012,116.5899963,114.8724823,46691300
11/30/2020,116.9700012,120.9700012,116.8099976,119.0500031,117.2962494,169410200
12/01/2020,121.0100021,123.4700012,120.0100021,122.7200012,120.9121857,127728200
12/02/2020,122.0199966,123.3700027,120.8899994,123.0800018,121.2668839,89004200
12/03/2020,123.5199966,123.7799988,122.2099991,122.9400024,121.1289444,78967600
12/04/2020,122.5999985,122.8600006,121.5199966,122.25,120.4491119,78260400
12/07/2020,122.3099976,124.5699997,122.25,123.75,121.9270172,86712000
12/08/2020,124.3700027,124.9800034,123.0899963,124.3799973,122.5477295,82225500
12/09/2020,124.5299988,125.9499969,121,121.7799988,119.9860229,115089200
12/10/2020,120.5,123.8700027,120.1500015,123.2399979,121.42453,81312200
12/11/2020,122.4300003,122.7600021,120.5500031,122.4100037,120.6067581,86939800
12/14/2020,122.5999985,123.3499985,121.5400009,121.7799988,119.9860229,79184500
12/15/2020,124.3399963,127.9000015,124.1299973,127.8799973,125.99617,157243700
12/16/2020,127.4100037,128.3699951,126.5599976,127.8099976,125.9272079,98208600
12/17/2020,128.8999939,129.5800018,128.0399933,128.6999969,126.8040924,94359800
12/18/2020,128.9600067,129.1000061,126.1200027,126.6600037,124.7941437,192541500
12/21/2020,125.0199966,128.3099976,123.4499969,128.2299957,126.3410263,121251600
12/22/2020,131.6100006,134.4100037,129.6499939,131.8800049,129.9372559,168904800
12/23/2020,132.1600037,132.4299927,130.7799988,130.9600067,129.0308075,88223700
12/24/2020,131.3200073,133.4600067,131.1000061,131.9700012,130.0259247,54930100
12/28/2020,133.9900055,137.3399963,133.5099945,136.6900024,134.6764069,124486200
12/29/2020,138.0500031,138.7899933,134.3399963,134.8699951,132.883194,121047300
12/30/2020,135.5800018,135.9900055,133.3999939,133.7200012,131.7501373,96452100
12/31/2020,134.0800018,134.7400055,131.7200012,132.6900024,130.7353363,99116600
01/04/2021,133.5200043,133.6100006,126.7600021,129.4100037,127.5036469,143301900
01/05/2021,128.8899994,131.7400055,128.4299927,131.0099945,129.0800476,97664900
01/06/2021,127.7200012,131.0500031,126.3799973,126.5999985,124.7350311,155088000
01/07/2021,128.3600006,131.6300049,127.8600006,130.9199982,128.9913788,109578200
01/08/2021,132.4299927,132.6300049,130.2299957,132.0500031,130.1047516,105158200
01/11/2021,129.1900024,130.1699982,128.5,128.9799957,127.0799789,100384500
01/12/2021,128.5,129.6900024,126.8600006,128.8000031,126.9026337,91951100
01/13/2021,128.7599945,131.4499969,128.4900055,130.8899994,128.9618225,88636800
01/14/2021,130.8000031,131,128.7599945,128.9100037,127.0110245,90221800
01/15/2021,128.7799988,130.2200012,127,127.1399994,125.267067,111598500
01/19/2021,127.7799988,128.7100067,126.9400024,127.8300018,125.9469223,90757300
01/20/2021,128.6600037,132.4900055,128.5500031,132.0299988,130.0850372,104319500
01/21/2021,133.8000031,139.6699982,133.5899963,136.8699951,134.8537445,120150900
01/22/2021,136.2799988,139.8500061,135.0200043,139.0700073,137.0213318,114459400
01/25/2021,143.0700073,145.0899963,136.5399933,142.9199982,140.8146057,157611700
01/26/2021,143.6000061,144.3000031,141.3699951,143.1600037,141.0510864,98390600
01/27/2021,143.4299927,144.3000031,140.4100037,142.0599976,139.9672852,140843800
01/28/2021,139.5200043,141.9900055,136.6999969,137.0899963,135.0704956,142621100
01/29/2021,135.8300018,136.7400055,130.2100067,131.9600067,130.0160828,177523800
02/01/2021,133.75,135.3800049,130.9299927,134.1399994,132.1639557,106239800
02/02/2021,135.7299957,136.3099976,134.6100006,134.9900055,133.0014496,83305400
02/03/2021,135.7599945,135.7700043,133.6100006,133.9400024,131.9669037,89880900
02/04/2021,136.3000031,137.3999939,134.5899963,137.3899994,135.3660736,84183100
02/05/2021,137.3500061,137.4199982,135.8600006,136.7599945,134.9467163,75693800
02/08/2021,136.0299988,136.9600067,134.9199982,136.9100037,135.0947113,71297200
02/09/2021,136.6199951,137.8800049,135.8500061,136.0099945,134.2066498,76774200
02/10/2021,136.4799957,136.9900055,134.3999939,135.3899994,133.5948792,73046600
02/11/2021,135.8999939,136.3899994,133.7700043,135.1300049,133.3383331,64280000
02/12/2021,134.3500061,135.5299988,133.6900024,135.3699951,133.5751343,60145100
02/16/2021,135.4900055,136.0099945,132.7899933,133.1900024,131.424057,80576300
02/17/2021,131.25,132.2200012,129.4700012,130.8399963,129.1052094,97918500
02/18/2021,129.1999969,130,127.4100037,129.7100067,127.9902039,96856700
02/19/2021,130.2400055,130.7100067,128.8000031,129.8699951,128.1480713,87668800
02/22/2021,128.0099945,129.7200012,125.5999985,126,124.3293686,103916400
02/23/2021,123.7600021,126.7099991,118.3899994,125.8600006,124.1912308,158273000
02/24/2021,124.9400024,125.5599976,122.2300034,125.3499985,123.6880035,111039900
02/25/2021,124.6800003,126.4599991,120.5400009,120.9899979,119.3858109,148199500
02/26/2021,122.5899963,124.8499985,121.1999969,121.2600021,119.6522217,164560400
03/01/2021,123.75,127.9300003,122.7900009,127.7900009,126.0956421,116307900
03/02/2021,128.4100037,128.7200012,125.0100021,125.1200027,123.4610596,102260900
03/03/2021,124.8099976,125.7099991,121.8399963,122.0599976,120.4416199,112966300
03/04/2021,121.75,123.5999985,118.6200027,120.1299973,118.5372162,178155000
03/05/2021,120.9800034,121.9400024,117.5699997,121.4199982,119.810112,153766600
03/08/2021,120.9300003,121,116.2099991,116.3600006,114.8171997,154376600
03/09/2021,119.0299988,122.0599976,118.7900009,121.0899963,119.4844742,129525800
03/10/2021,121.6900024,122.1699982,119.4499969,119.9800034,118.3891983,111943300
03/11/2021,122.5400009,123.2099991,121.2600021,121.9599991,120.3429413,103026500
03/12/2021,120.4000015,121.1699982,119.1600037,121.0299988,119.4252701,88105100
03/15/2021,121.4100037,124,120.4199982,123.9899979,122.3460159,92403800
03/16/2021,125.6999969,127.2200012,124.7200012,125.5699997,123.9050827,115227900
03/17/2021,124.0500031,125.8600006,122.3399963,124.7600021,123.1058273,111932600
03/18/2021,122.8799973,123.1800003,120.3199997,120.5299988,118.9319077,121229700
03/19/2021,119.9000015,121.4300003,119.6800003,119.9899979,118.3990707,185549500
03/22/2021,120.3300018,123.8700027,120.2600021,123.3899994,121.7539825,111912300
03/23/2021,123.3300018,124.2399979,122.1399994,122.5400009,120.9152527,95467100
03/24/2021,122.8199997,122.9000015,120.0699997,120.0899963,118.4977341,88530500
03/25/2021,119.5400009,121.6600037,119,120.5899963,118.9911041,98844700
03/26/2021,120.3499985,121.4800034,118.9199982,121.2099991,119.6028824,94071200
03/29/2021,121.6500015,122.5800018,120.7300034,121.3899994,119.7805023,80819200
03/30/2021,120.1100006,120.4000015,118.8600006,119.9000015,118.3102646,85671900
03/31/2021,121.6500015,123.5199966,121.1500015,122.1500015,120.530426,118323800
04/01/2021,123.6600037,124.1800003,122.4899979,123,121.3691483,75089100
04/05/2021,123.8700027,126.1600037,123.0699997,125.9000015,124.2307129,88651200
04/06/2021,126.5,127.1299973,125.6500015,126.2099991,124.5365906,80171300
04/07/2021,125.8300018,127.9199982,125.1399994,127.9000015,126.2042007,83466700
04/08/2021,128.9499969,130.3899994,128.5200043,130.3600006,128.631546,88844600
04/09/2021,129.8000031,133.0399933,129.4700012,133,131.2365723,106686700
04/12/2021,132.5200043,132.8500061,130.6300049,131.2400055,129.4998932,91420000
04/13/2021,132.4400024,134.6600037,131.9299927,134.4299927,132.6475983,91266500
04/14/2021,134.9400024,135,131.6600037,132.0299988,130.2794189,87222800
04/15/2021,133.8200073,135,133.6399994,134.5,132.7166748,89347100
04/16/2021,134.3000031,134.6699982,133.2799988,134.1600037,132.3811951,84922400
04/19/2021,133.5099945,135.4700012,133.3399963,134.8399963,133.0521393,94264200
04/20/2021,135.0200043,135.5299988,131.8099976,133.1100006,131.3450928,94812300
04/21/2021,132.3600006,133.75,131.3000031,133.5,131.7299347,68847100
04/22/2021,133.0399933,134.1499939,131.4100037,131.9400024,130.1906281,84566500
04/23/2021,132.1600037,135.1199951,132.1600037,134.3200073,132.5390778,78657500
04/26/2021,134.8300018,135.0599976,133.5599976,134.7200012,132.9337463,66905100
04/27/2021,135.0099945,135.4100037,134.1100006,134.3899994,132.6081085,66015800
04/28/2021,134.3099976,135.0200043,133.0800018,133.5800018,131.8088837,107760100
04/29/2021,136.4700012,137.0700073,132.4499969,133.4799957,131.7101898,151101000
04/30/2021,131.7799988,133.5599976,131.0700073,131.4600067,129.7169647,109839500
05/03/2021,132.0399933,134.0700073,131.8300018,132.5399933,130.7826385,75135100
05/04/2021,131.1900024,131.4900055,126.6999969,127.8499985,126.1548462,137564700
05/05/2021,129.1999969,130.4499969,127.9700012,128.1000061,126.4015427,84000900
05/06/2021,127.8899994,129.75,127.1299973,129.7400055,128.0197906,78128300
05/07/2021,130.8500061,131.2599945,129.4799957,130.2100067,128.7017975,78973300
05/10/2021,129.4100037,129.5399933,126.8099976,126.8499985,125.3807144,88071200
05/11/2021,123.5,126.2699966,122.7699966,125.9100037,124.4516068,126142800
05/12/2021,123.4000015,124.6399994,122.25,122.7699966,121.3479767,112172300
05/13/2021,124.5800018,126.1500015,124.2600021,124.9700012,123.5224991,105861300
05/14/2021,126.25,127.8899994,125.8499985,127.4499969,125.9737625,81918000
05/17/2021,126.8199997,126.9300003,125.1699982,126.2699966,124.8074341,74244600
05/18/2021,126.5599976,126.9899979,124.7799988,124.8499985,123.4038925,63342900
05/19/2021,123.1600037,124.9199982,122.8600006,124.6900024,123.2457275,92612000
05/20/2021,125.2300034,127.7200012,125.0999985,127.3099976,125.8353729,76857100
05/21/2021,127.8199997,128,125.2099991,125.4300003,123.9771576,79295400
05/24/2021,126.0100021,127.9400024,125.9400024,127.0999985,125.6278229,63092900
05/25/2021,127.8199997,128.3200073,126.3199997,126.9000015,125.4301453,72009500
05/26/2021,126.9599991,127.3899994,126.4199982,126.8499985,125.3807144,56575900
05/27/2021,126.4400024,127.6399994,125.0800018,125.2799988,123.8289108,94625600
05/28/2021,125.5699997,125.8000031,124.5500031,124.6100006,123.1666641,71311100
06/01/2021,125.0800018,125.3499985,123.9400024,124.2799988,122.8404846,67637100
06/02/2021,124.2799988,125.2399979,124.0500031,125.0599976,123.6114578,59278900
06/03/2021,124.6800003,124.8499985,123.1299973,123.5400009,122.1090546,76229200
06/04/2021,124.0699997,126.1600037,123.8499985,125.8899994,124.431839,75169300
06/07/2021,126.1699982,126.3199997,124.8300018,125.9000015,124.4417191,71057600
06/08/2021,126.5999985,128.4600067,126.2099991,126.7399979,125.2719879,74403800
06/09/2021,127.2099991,127.75,126.5199966,127.1299973,125.6574707,56877900
06/10/2021,127.0199966,128.1900024,125.9400024,126.1100006,124.6492844,71186400
06/11/2021,126.5299988,127.4400024,126.0999985,127.3499985,125.8749313,53522400
06/14/2021,127.8199997,130.5399933,127.0699997,130.4799957,128.9686737,96906500
06/15/2021,129.9400024,130.6000061,129.3899994,129.6399994,128.1383972,62746300
06/16/2021,130.3699951,130.8899994,128.4600067,130.1499939,128.6424866,91815000
06/17/2021,129.8000031,132.5500031,129.6499939,131.7899933,130.2634888,96721700
06/18/2021,130.7100067,131.5099945,130.2400055,130.4600067,128.9488983,108953300
06/21/2021,130.3000031,132.4100037,129.2100067,132.3000031,130.7675934,79663300
06/22/2021,132.1300049,134.0800018,131.6199951,133.9799957,132.4281311,74783600
06/23/2021,133.7700043,134.3200073,133.2299957,133.6999969,132.1513672,60214200
06/24/2021,134.4499969,134.6399994,132.9299927,133.4100037,131.8647308,68711000
06/25/2021,133.4600067,133.8899994,132.8099976,133.1100006,131.568222,70783700
06/28/2021,133.4100037,135.25,133.3500061,134.7799988,133.2188568,62111300
06/29/2021,134.8000031,136.4900055,134.3500061,136.3300018,134.750885,64556100
06/30/2021,136.1699982,137.4100037,135.8699951,136.9600067,135.3736115,63261400
07/01/2021,136.6000061,137.3300018,135.7599945,137.2700043,135.6800385,52485800
07/02/2021,137.8999939,140,137.75,139.9600067,138.3388672,78852600
07/06/2021,140.0700073,143.1499939,140.0700073,142.0200043,140.3750153,108181800
07/07/2021,143.5399933,144.8899994,142.6600037,144.5700073,142.8954926,104911600
07/08/2021,141.5800018,144.0599976,140.6699982,143.2400055,141.5808868,105575500
07/09/2021,142.75,145.6499939,142.6499939,145.1100006,143.4292297,99890800
07/12/2021,146.2100067,146.3200073,144,144.5,142.8262787,76299700
07/13/2021,144.0299988,147.4600067,143.6300049,145.6399994,143.9530792,100827100
07/14/2021,148.1000061,149.5700073,147.6799927,149.1499939,147.4224091,127050800
07/15/2021,149.2400055,150,147.0899963,148.4799957,146.7601776,106820300
07/16/2021,148.4600067,149.7599945,145.8800049,146.3899994,144.694397,93251400
07/19/2021,143.75,144.0700073,141.6699982,142.4499969,140.8000183,121434600
07/20/2021,143.4600067,147.1000061,142.9600067,146.1499939,144.4571686,96350000
07/21/2021,145.5299988,146.1300049,144.6300049,145.3999939,143.7158356,74993500
07/22/2021,145.9400024,148.1999969,145.8099976,146.8000031,145.0996399,77338200
07/23/2021,147.5500031,148.7200012,146.9199982,148.5599976,146.8392334,71447400
07/26/2021,148.2700043,149.8300018,147.6999969,148.9900055,147.264267,72434100
07/27/2021,149.1199951,149.2100067,145.5500031,146.7700043,145.0700073,104818600
07/28/2021,144.8099976,146.9700012,142.5399933,144.9799957,143.3006897,118931200
07/29/2021,144.6900024,146.5500031,144.5800018,145.6399994,143.9530792,56699500
07/30/2021,144.3800049,146.3300018,144.1100006,145.8600006,144.1705322,70440600
08/02/2021,146.3600006,146.9499969,145.25,145.5200043,143.8344727,62880000
08/03/2021,145.8099976,148.0399933,145.1799927,147.3600006,145.6531525,64786600
08/04/2021,147.2700043,147.7899933,146.2799988,146.9499969,145.247879,56368300
08/05/2021,146.9799957,147.8399963,146.1699982,147.0599976,145.3565979,46397700
08/06/2021,146.3500061,147.1100006,145.6300049,146.1399994,144.6636963,54126800
08/09/2021,146.1999969,146.6999969,145.5200043,146.0899963,144.614212,48908700
08/10/2021,146.4400024,147.7100067,145.3000031,145.6000061,144.1291504,69023100
08/11/2021,146.0500031,146.7200012,145.5299988,145.8600006,144.3865509,48493500
08/12/2021,146.1900024,149.0500031,145.8399963,148.8899994,147.3859406,72282600
08/13/2021,148.9700012,149.4400024,148.2700043,149.1000061,147.5937958,59375000
08/16/2021,148.5399933,151.1900024,146.4700012,151.1199951,149.5933838,103296000
08/17/2021,150.2299957,151.6799927,149.0899963,150.1900024,148.6727905,92229700
08/18/2021,149.8000031,150.7200012,146.1499939,146.3600006,144.881485,86326000
08/19/2021,145.0299988,148,144.5,146.6999969,145.2180328,86960300
08/20/2021,147.4400024,148.5,146.7799988,148.1900024,146.6929932,60549600
08/23/2021,148.3099976,150.1900024,147.8899994,149.7100067,148.1976318,60131800
08/24/2021,149.4499969,150.8600006,149.1499939,149.6199951,148.108551,48606400
08/25/2021,149.8099976,150.3200073,147.8000031,148.3600006,146.8612671,58991300
08/26/2021,148.3500061,149.1199951,147.5099945,147.5399933,146.0495453,48597200
08/27/2021,147.4799957,148.75,146.8300018,148.6000061,147.0988617,55802400
08/30/2021,149,153.4900055,148.6100006,153.1199951,151.5731812,90956700
08/31/2021,152.6600037,152.8000031,151.2899933,151.8300018,150.2962341,86453100
09/01/2021,152.8300018,154.9799957,152.3399963,152.5099945,150.9693451,80313700
09/02/2021,153.8699951,154.7200012,152.3999939,153.6499939,152.0978546,71115500
09/03/2021,153.7599945,154.6300049,153.0899963,154.3000031,152.741272,57808700
09/07/2021,154.9700012,157.2599945,154.3899994,156.6900024,155.107132,82278300
09/08/2021,156.9799957,157.0399933,153.9799957,155.1100006,153.5431061,74420200
09/09/2021,155.4900055,156.1100006,153.9499969,154.0700073,152.5136108,57305700
09/10/2021,155,155.4799957,148.6999969,148.9700012,147.4651031,140893200
09/13/2021,150.6300049,151.4199982,148.75,149.5500031,148.0392609,102404300
09/14/2021,150.3500061,151.0700073,146.9100037,148.1199951,146.6236877,109296300
09/15/2021,148.5599976,149.4400024,146.3699951,149.0299988,147.5244904,83281300
09/16/2021,148.4400024,148.9700012,147.2200012,148.7899933,147.2869263,68034100
09/17/2021,148.8200073,148.8200073,145.7599945,146.0599976,144.5845032,129868800
09/20/2021,143.8000031,144.8399963,141.2700043,142.9400024,141.4960327,123478900
09/21/2021,143.9299927,144.6000061,142.7799988,143.4299927,141.9810638,75834000
09/22/2021,144.4499969,146.4299927,143.6999969,145.8500061,144.3766327,76404300
09/23/2021,146.6499939,147.0800018,145.6399994,146.8300018,145.3467255,64838200
09/24/2021,145.6600037,147.4700012,145.5599976,146.9199982,145.4358063,53477900
09/27/2021,145.4700012,145.9600067,143.8200073,145.3699951,143.901474,74150700
09/28/2021,143.25,144.75,141.6900024,141.9100037,140.4764252,108972300
09/29/2021,142.4700012,144.4499969,142.0299988,142.8300018,141.387146,74602000
09/30/2021,143.6600037,144.3800049,141.2799988,141.5,140.0705719,89056700
10/01/2021,141.8999939,142.9199982,139.1100006,142.6499939,141.2089539,94639600
